SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
221642,5715049,Closed,currency 1,-900,0,,-213.0,,0,225000.0,,,0.0,Consumer credit,-213,
221642,5715050,Active,currency 1,-217,0,1610.0,,0.0,0,270000.0,,,0.0,Consumer credit,-12,
205426,5715051,Closed,currency 1,-2643,0,-2093.0,-2538.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-1261,
205426,5715054,Closed,currency 1,-1166,0,-435.0,-432.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-77,
205426,5715055,Closed,currency 1,-1680,0,-1131.0,-1161.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-77,
205426,5715056,Closed,currency 1,-2266,0,-1717.0,-1700.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-77,
205426,5715057,Closed,currency 1,-1883,0,-787.0,-1161.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-77,
205426,5715058,Active,currency 1,-185,0,911.0,,,0,225000.0,205425.0,0.0,0.0,Consumer credit,-31,
205426,5715059,Closed,currency 1,-2653,0,-2348.0,-2345.0,0.0,0,32755.5,,,0.0,Consumer credit,-2340,
205426,5715060,Closed,currency 1,-2282,0,-2098.0,-2098.0,175.5,0,22977.0,,,0.0,Consumer credit,-2095,
205426,5715062,Active,currency 1,-289,0,71.0,,0.0,0,51066.0,19557.0,0.0,0.0,Consumer credit,-22,
432545,5715063,Closed,currency 1,-2433,0,-2128.0,-2126.0,,0,141705.0,0.0,0.0,0.0,Consumer credit,-852,
432545,5715064,Closed,currency 1,-2371,0,31111.0,-2128.0,,0,270000.0,0.0,0.0,0.0,Credit card,-555,
432545,5715065,Closed,currency 1,-1921,0,-1556.0,-1853.0,,0,315000.0,0.0,0.0,0.0,Consumer credit,-824,
432545,5715066,Closed,currency 1,-2250,0,-1885.0,-1930.0,,0,157500.0,0.0,0.0,0.0,Consumer credit,-824,
432545,5715067,Closed,currency 1,-509,0,-264.0,-413.0,,0,94050.0,0.0,0.0,0.0,Consumer credit,-411,
432545,5715068,Active,currency 1,-80,0,1746.0,,,0,1287000.0,1253182.5,0.0,0.0,Consumer credit,-15,
432545,5715069,Closed,currency 1,-2432,0,-2128.0,-2155.0,,0,141705.0,0.0,,0.0,Consumer credit,-1786,
118247,5715070,Closed,currency 1,-1799,0,-1522.0,-1522.0,,0,53100.0,0.0,,0.0,Credit card,-792,
118247,5715072,Closed,currency 1,-2022,0,-1838.0,-1786.0,8850.375,0,53192.115,0.0,0.0,0.0,Consumer credit,-638,
118247,5715073,Closed,currency 1,-1463,0,-1138.0,-1138.0,157.5,0,134496.0,,,0.0,Consumer credit,-1132,
118247,5715074,Closed,currency 1,-1071,0,-182.0,-182.0,0.0,2,135000.0,,,0.0,Credit card,-180,
118247,5715075,Closed,currency 1,-966,0,-780.0,-780.0,0.0,0,27427.5,,,0.0,Consumer credit,-775,
118247,5715076,Active,currency 1,-642,0,,,0.0,0,90000.0,0.0,90000.0,0.0,Credit card,-22,
118247,5715077,Active,currency 1,-484,0,,,0.0,0,55586.16,0.0,55586.16,0.0,Credit card,-22,
166350,5715078,Closed,currency 1,-2293,0,-2107.0,-2019.0,,0,19098.0,0.0,0.0,0.0,Consumer credit,-2016,
166350,5715079,Active,currency 1,-741,0,582.0,,,0,225000.0,203602.5,0.0,0.0,Credit card,-30,
166350,5715080,Closed,currency 1,-854,0,-538.0,-538.0,,0,119565.0,0.0,,0.0,Consumer credit,-530,
166350,5715081,Closed,currency 1,-676,0,-528.0,-528.0,0.0,0,37260.0,,,0.0,Consumer credit,-523,
388014,5715083,Active,currency 1,-1089,0,-392.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-694,
388014,5715084,Closed,currency 1,-356,0,-165.0,-184.0,,0,0.0,0.0,0.0,0.0,Credit card,-183,
388014,5715085,Closed,currency 1,-724,0,-420.0,-511.0,,0,86310.0,0.0,,0.0,Consumer credit,-498,
388014,5715086,Closed,currency 1,-387,0,-112.0,-236.0,,0,40315.5,0.0,,0.0,Consumer credit,-225,
388014,5715087,Active,currency 1,-726,0,,,0.0,0,292500.0,171040.5,121455.36,0.0,Credit card,-22,
388014,5715088,Closed,currency 1,-434,0,,-146.0,0.0,0,67500.0,0.0,0.0,0.0,Credit card,-141,
388014,5715089,Active,currency 1,-183,0,182.0,,0.0,0,143123.625,86161.5,0.0,0.0,Consumer credit,-22,
388014,5715090,Closed,currency 1,-71,0,113.0,-10.0,0.0,0,57060.0,0.0,0.0,0.0,Consumer credit,-7,
189122,5715093,Closed,currency 1,-2688,0,-2261.0,-2261.0,,0,148500.0,0.0,0.0,0.0,Consumer credit,-2260,
189122,5715094,Closed,currency 1,-2826,0,-2645.0,-2645.0,,0,45000.0,0.0,0.0,0.0,Consumer credit,-2645,
189122,5715096,Active,currency 1,-325,0,1039.0,,,0,90000.0,0.0,0.0,0.0,Credit card,-59,
189122,5715097,Closed,currency 1,-1711,0,-1347.0,-1414.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-1064,
189122,5715098,Closed,currency 1,-2397,0,-1667.0,-1650.0,,0,157500.0,0.0,0.0,0.0,Credit card,-1637,
189122,5715099,Closed,currency 1,-1351,0,-619.0,-587.0,,0,135000.0,0.0,,0.0,Credit card,-587,
166358,5715100,Closed,currency 1,-1874,0,-1692.0,-1692.0,0.0,0,29306.43,0.0,0.0,0.0,Consumer credit,-1671,
166358,5715101,Closed,currency 1,-1768,0,,-1364.0,0.0,0,58500.0,0.0,58500.0,0.0,Credit card,-1364,
166358,5715103,Closed,currency 1,-1377,0,-1217.0,-1309.0,0.0,0,77197.5,0.0,0.0,0.0,Consumer credit,-1309,
166358,5715104,Closed,currency 1,-1042,0,-767.0,-767.0,0.0,0,151402.5,0.0,0.0,0.0,Consumer credit,-767,
166358,5715105,Active,currency 1,-784,0,-419.0,,15413.625,0,184815.0,0.0,0.0,0.0,Consumer credit,-104,
166358,5715106,Closed,currency 1,-598,0,-234.0,-217.0,6282.0,0,71239.5,0.0,0.0,0.0,Consumer credit,-217,
166358,5715107,Active,currency 1,-439,0,674.0,,0.0,0,162000.0,0.0,90157.5,0.0,Credit card,-41,
166358,5715108,Active,currency 1,-124,0,226.0,,0.0,0,450000.0,341626.5,0.0,0.0,Consumer credit,-47,
157200,5715109,Active,currency 1,-601,0,490.0,,,0,477000.0,108477.0,0.0,0.0,Credit card,-4,
157200,5715110,Closed,currency 1,-313,0,-298.0,-298.0,,0,112500.0,0.0,,0.0,Microloan,-37,
157200,5715112,Active,currency 1,-511,0,947.0,,0.0,0,3532392.0,,,0.0,Car loan,-32,
157200,5715113,Active,currency 1,-447,0,,,0.0,0,90000.0,81702.0,8298.0,0.0,Credit card,-12,
157200,5715114,Active,currency 1,-170,0,10788.0,,0.0,0,225000.0,,,0.0,Credit card,-12,
142568,5715115,Active,currency 1,-50,0,,,,0,22500.0,0.0,0.0,0.0,Credit card,-45,
142568,5715116,Closed,currency 1,-1077,0,-797.0,-797.0,,0,18715.5,0.0,0.0,0.0,Consumer credit,-361,
142568,5715118,Closed,currency 1,-1610,0,-1306.0,-1306.0,10588.5,0,109048.5,0.0,0.0,0.0,Consumer credit,-1306,
356727,5715121,Closed,currency 1,-2135,0,-1953.0,-1932.0,,0,45616.5,0.0,0.0,0.0,Consumer credit,-1929,
356727,5715122,Closed,currency 1,-753,0,-438.0,-438.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-431,
356727,5715123,Closed,currency 1,-1350,0,-1260.0,-1245.0,,0,22230.0,0.0,0.0,0.0,Consumer credit,-783,
356727,5715124,Closed,currency 1,-2852,0,-2495.0,-2495.0,,0,99000.0,,,0.0,Consumer credit,-2064,
356727,5715126,Closed,currency 1,-1606,0,-875.0,-875.0,,0,270000.0,0.0,,0.0,Consumer credit,-512,
356727,5715128,Closed,currency 1,-2324,0,-2141.0,-2140.0,0.0,0,76729.5,,,0.0,Consumer credit,-2136,
356727,5715129,Closed,currency 1,-1280,0,,-391.0,0.0,0,144000.0,0.0,0.0,0.0,Credit card,-229,
356727,5715130,Active,currency 1,-49,0,,,0.0,0,144000.0,143213.625,786.375,0.0,Credit card,-36,
250551,5715131,Closed,currency 1,-955,0,-650.0,-650.0,,0,176625.0,0.0,0.0,0.0,Consumer credit,-640,
250551,5715132,Closed,currency 1,-1103,0,-738.0,-738.0,,0,213975.0,0.0,0.0,0.0,Consumer credit,-735,
250551,5715133,Closed,currency 1,-1164,0,-980.0,-980.0,,0,45450.0,0.0,0.0,0.0,Consumer credit,-979,
224915,5715135,Closed,currency 1,-1249,0,-882.0,-882.0,,0,143910.0,0.0,0.0,0.0,Consumer credit,-870,
224915,5715136,Active,currency 1,-244,0,31111.0,,,0,90000.0,10755.0,0.0,0.0,Credit card,-239,
224915,5715137,Active,currency 1,-244,0,,,0.0,0,0.0,73215.45,0.0,0.0,Credit card,-81,
323674,5715138,Closed,currency 1,-386,0,-88.0,-272.0,,0,0.0,0.0,0.0,0.0,Credit card,-207,
323674,5715139,Closed,currency 1,-2670,0,-2303.0,-2426.0,16126.875,0,206145.0,0.0,0.0,0.0,Consumer credit,-2420,
122858,5715140,Active,currency 1,-1190,0,,,,0,67500.0,0.0,,0.0,Credit card,-848,
122858,5715141,Closed,currency 1,-1244,0,-511.0,-511.0,6258.915,0,152690.4,0.0,0.0,0.0,Consumer credit,-505,
122858,5715142,Closed,currency 1,-895,0,,-353.0,8696.52,0,0.0,0.0,0.0,0.0,Credit card,-287,
122858,5715143,Closed,currency 1,-538,0,-291.0,-291.0,0.0,0,106084.125,0.0,0.0,0.0,Consumer credit,-288,
212939,5715144,Active,currency 1,-455,0,94.0,,,0,195885.0,52362.0,0.0,0.0,Consumer credit,-26,
212939,5715146,Active,currency 1,-627,0,674.0,,,0,157500.0,146542.5,0.0,0.0,Credit card,-87,
212939,5715147,Closed,currency 1,-643,0,-278.0,-308.0,0.0,0,40455.0,0.0,0.0,0.0,Consumer credit,-308,
307734,5715148,Closed,currency 1,-503,0,-289.0,-287.0,,0,74250.0,0.0,0.0,0.0,Consumer credit,-280,
307734,5715149,Closed,currency 1,-802,0,-618.0,-616.0,,0,40500.0,0.0,0.0,0.0,Consumer credit,-515,
307734,5715150,Closed,currency 1,-668,0,427.0,-392.0,,0,189720.0,0.0,0.0,0.0,Consumer credit,-381,
307734,5715151,Closed,currency 1,-1880,0,12850.0,-358.0,,0,270000.0,0.0,0.0,0.0,Credit card,-209,
307734,5715153,Active,currency 1,-872,0,954.0,,,0,176850.0,113166.0,0.0,0.0,Consumer credit,-12,
307734,5715154,Active,currency 1,-619,0,582.0,,,0,225000.0,175558.5,0.0,0.0,Credit card,-10,
307734,5715155,Active,currency 1,-412,0,1414.0,,,0,490500.0,425736.0,0.0,0.0,Consumer credit,-8,
307734,5715156,Closed,currency 1,-1929,0,-1558.0,-1558.0,,0,58500.0,0.0,,0.0,Consumer credit,-1558,
307734,5715158,Active,currency 1,-125,0,1707.0,,,0,51750.0,17523.0,,0.0,Credit card,-5,
307734,5715159,Closed,currency 1,-1896,0,12850.0,-358.0,0.0,0,49500.0,,,0.0,Credit card,-235,
307734,5715160,Closed,currency 1,-916,0,-186.0,-186.0,0.0,0,180000.0,0.0,0.0,0.0,Consumer credit,-186,
161678,5715161,Closed,currency 1,-2301,0,-1995.0,-1995.0,,0,65524.5,0.0,0.0,0.0,Consumer credit,-1994,
161678,5715162,Closed,currency 1,-1554,0,-1337.0,-1337.0,,0,23467.5,0.0,0.0,0.0,Consumer credit,-783,
161678,5715163,Closed,currency 1,-1553,0,-1337.0,-1337.0,,0,23467.5,0.0,,0.0,Consumer credit,-1128,
161678,5715164,Closed,currency 1,-1636,0,-1361.0,-987.0,,0,31392.0,,,0.0,Consumer credit,-984,
161678,5715165,Sold,currency 1,-1319,0,-1134.0,-75.0,133308.81,0,202500.0,0.0,0.0,0.0,Consumer credit,-71,
300388,5715166,Active,currency 1,-1414,0,412.0,,,0,504000.0,168174.0,0.0,0.0,Consumer credit,-31,
434409,5715169,Active,currency 1,-1358,0,2296.0,,,0,630000.0,630720.0,0.0,0.0,Credit card,-5,
281436,5715171,Active,currency 1,-388,0,947.0,,,0,180000.0,3465.0,0.0,0.0,Credit card,-24,
281436,5715172,Active,currency 1,-90,0,1736.0,,,0,531000.0,507780.0,0.0,0.0,Consumer credit,-56,
281436,5715173,Closed,currency 1,-405,0,-144.0,-144.0,,0,135000.0,0.0,,0.0,Credit card,-143,
371200,5715174,Active,currency 1,-348,0,3304.0,,,0,3915000.0,3753585.0,0.0,0.0,Mortgage,-21,
371200,5715175,Active,currency 1,-1046,0,-680.0,,,0,27261.0,,,0.0,Consumer credit,-822,
311907,5715176,Closed,currency 1,-250,0,480.0,-161.0,0.0,0,75771.0,0.0,0.0,0.0,Consumer credit,-159,
311907,5715177,Active,currency 1,-180,0,546.0,,4077.765,0,315000.0,258480.225,0.0,0.0,Consumer credit,-32,
309299,5715178,Closed,currency 1,-2393,0,-2179.0,-2238.0,8772.435,0,45790.965,0.0,0.0,0.0,Consumer credit,-2238,
309299,5715179,Active,currency 1,-743,0,1039.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-683,
309299,5715180,Active,currency 1,-98,0,996.0,,,0,2929050.0,2797353.0,0.0,0.0,Car loan,-37,
309299,5715181,Closed,currency 1,-1208,0,619.0,-819.0,,0,1800000.0,0.0,,0.0,Consumer credit,-818,
323982,5715182,Closed,currency 1,-1474,0,-378.0,-377.0,,0,1430190.0,0.0,0.0,0.0,Consumer credit,-328,
323982,5715183,Active,currency 1,-1825,0,-726.0,,,0,270000.0,273955.5,0.0,0.0,Credit card,-24,
369526,5715185,Closed,currency 1,-2595,0,-768.0,-941.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-129,
369526,5715186,Active,currency 1,-1509,0,643.0,,,0,391500.0,290736.0,0.0,0.0,Credit card,-16,
283548,5715189,Closed,currency 1,-1158,0,-973.0,-971.0,,0,63666.0,0.0,0.0,0.0,Consumer credit,-752,
283548,5715190,Closed,currency 1,-1199,0,-894.0,-896.0,,0,18022.5,0.0,,0.0,Consumer credit,-894,
283548,5715192,Closed,currency 1,-856,0,-734.0,-826.0,0.0,0,54756.0,0.0,0.0,0.0,Consumer credit,-826,
283548,5715193,Closed,currency 1,-590,0,140.0,-41.0,0.0,0,84492.0,0.0,0.0,0.0,Consumer credit,-39,
443948,5715194,Active,currency 1,-273,0,823.0,,,0,569160.0,484929.0,0.0,0.0,Consumer credit,-56,
443948,5715195,Closed,currency 1,-2092,0,-1735.0,-987.0,,0,60840.0,,,0.0,Consumer credit,-984,
417740,5715196,Closed,currency 1,-2216,0,-1881.0,-1910.0,0.0,0,104309.1,0.0,0.0,0.0,Consumer credit,-1910,
417740,5715197,Active,currency 1,-1879,0,1161.0,,35155.71,0,135000.0,218248.785,191251.215,0.0,Credit card,-686,
417740,5715198,Closed,currency 1,-2711,0,,-873.0,4752.0,0,0.0,0.0,0.0,0.0,Credit card,-828,
388317,5715199,Closed,currency 1,-971,0,855.0,-850.0,,0,294300.0,0.0,0.0,0.0,Consumer credit,-646,
388317,5715200,Closed,currency 1,-2285,0,-1312.0,-1340.0,,0,1011082.5,0.0,0.0,0.0,Car loan,-1339,
388317,5715201,Closed,currency 1,-278,0,828.0,-209.0,,0,1162309.5,0.0,,0.0,Car loan,-197,
217477,5715203,Closed,currency 1,-836,0,-744.0,-635.0,,0,54000.0,0.0,,0.0,Consumer credit,-628,
217477,5715204,Closed,currency 1,-638,0,-518.0,-519.0,,0,36000.0,0.0,,0.0,Consumer credit,-517,
217477,5715205,Closed,currency 1,-656,0,-292.0,-268.0,,0,113310.0,,,0.0,Consumer credit,-258,
217477,5715206,Closed,currency 1,-756,0,-391.0,-565.0,1730.88,0,22500.0,0.0,0.0,0.0,Credit card,-352,
310813,5715207,Closed,currency 1,-1670,0,-1456.0,-1484.0,80.55,0,30559.68,0.0,0.0,0.0,Consumer credit,-1484,
416471,5715211,Closed,currency 1,-1357,0,-261.0,-593.0,,0,175500.0,0.0,0.0,0.0,Consumer credit,-567,
416471,5715212,Active,currency 1,-685,0,1141.0,,,0,108000.0,82417.5,0.0,0.0,Consumer credit,-38,
416471,5715214,Closed,currency 1,-1609,0,-1333.0,-1147.0,,0,64800.0,0.0,,0.0,Consumer credit,-1147,
416471,5715215,Closed,currency 1,-1146,0,-872.0,-906.0,,0,25812.0,0.0,,0.0,Consumer credit,-902,
416471,5715216,Active,currency 1,-607,0,123.0,,,0,360000.0,86670.0,,0.0,Consumer credit,-29,
271124,5715217,Active,currency 1,-97,0,237.0,,,0,67500.0,0.0,0.0,0.0,Credit card,-46,
271124,5715218,Active,currency 1,-97,0,543.0,,,0,139500.0,133924.5,0.0,0.0,Consumer credit,-46,
271124,5715219,Closed,currency 1,-566,0,-202.0,-173.0,,0,81099.0,,,0.0,Consumer credit,-167,
271124,5715220,Closed,currency 1,-280,0,-98.0,-75.0,,0,142515.0,,,0.0,Consumer credit,-69,
271124,5715221,Active,currency 1,-2156,0,-1406.0,,,0,45000.0,,,0.0,Credit card,-6,
205808,5715222,Closed,currency 1,-2650,0,-2253.0,-2282.0,0.0,0,15885.9,0.0,0.0,0.0,Consumer credit,-2273,
205808,5715223,Active,currency 1,-2524,0,-1406.0,,0.0,0,45000.0,0.0,0.0,0.0,Credit card,-668,
205808,5715226,Active,currency 1,-322,0,1029.0,,,0,67500.0,0.0,0.0,0.0,Credit card,-69,
205808,5715227,Closed,currency 1,-1115,0,-749.0,-906.0,,0,54697.5,0.0,0.0,0.0,Consumer credit,-906,
205808,5715228,Closed,currency 1,-1707,0,-1161.0,-1161.0,4091.985,0,73755.0,0.0,0.0,0.0,Consumer credit,-1161,
205808,5715229,Closed,currency 1,-1548,0,-1183.0,-1183.0,0.0,0,66889.71,0.0,0.0,0.0,Consumer credit,-1181,
205808,5715231,Active,currency 1,-256,0,49.0,,0.0,0,25830.0,5575.5,0.0,0.0,Consumer credit,-11,
400520,5715232,Closed,currency 1,-1076,0,-770.0,-770.0,,0,97191.0,0.0,0.0,0.0,Consumer credit,-716,
400520,5715233,Closed,currency 1,-1346,0,-1012.0,-1195.0,,0,337500.0,0.0,0.0,0.0,Consumer credit,-1091,
400520,5715234,Closed,currency 1,-1654,0,-1561.0,-1560.0,,0,14328.0,0.0,0.0,0.0,Consumer credit,-1532,
400520,5715235,Active,currency 1,-661,0,69.0,,,0,466200.0,114394.5,0.0,0.0,Consumer credit,-59,
400520,5715236,Closed,currency 1,-1187,0,-879.0,-879.0,0.0,0,195223.5,,,0.0,Consumer credit,-873,
295877,5715238,Closed,currency 1,-1039,0,-126.0,-126.0,,0,306981.0,0.0,0.0,0.0,Consumer credit,-11,
295877,5715239,Active,currency 1,-235,0,1591.0,,,0,715500.0,663934.5,0.0,0.0,Consumer credit,-11,
295877,5715240,Closed,currency 1,-1546,0,-1393.0,-1393.0,0.0,0,38511.72,0.0,0.0,0.0,Consumer credit,-757,
295877,5715241,Closed,currency 1,-760,0,-564.0,-564.0,0.0,0,141931.575,0.0,0.0,0.0,Consumer credit,-561,
295877,5715242,Closed,currency 1,-682,0,,-510.0,0.0,0,72000.0,0.0,0.0,0.0,Credit card,-505,
295877,5715243,Active,currency 1,-326,0,,,0.0,0,270000.0,0.0,270000.0,0.0,Credit card,-15,
295877,5715244,Active,currency 1,-48,0,501.0,,0.0,0,186750.0,178762.5,0.0,0.0,Consumer credit,-15,
314239,5715245,Active,currency 1,-33,0,1097.0,,,0,67500.0,2655.0,0.0,0.0,Credit card,-26,
314239,5715246,Closed,currency 1,-852,0,-669.0,-669.0,,0,26973.0,0.0,,0.0,Consumer credit,-666,
314239,5715248,Active,currency 1,-243,0,1583.0,,,0,1012500.0,,,0.0,Consumer credit,-31,
172376,5715249,Active,currency 1,-594,0,-229.0,,0.0,0,132317.55,0.0,0.0,0.0,Consumer credit,-591,
172376,5715250,Active,currency 1,-594,0,-371.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-593,
172376,5715252,Closed,currency 1,-672,0,-307.0,-307.0,,0,41040.0,0.0,0.0,0.0,Consumer credit,-279,
172376,5715253,Closed,currency 1,-1043,0,-860.0,-860.0,,0,72634.5,0.0,0.0,0.0,Consumer credit,-728,
172376,5715254,Closed,currency 1,-1603,0,-1298.0,-1285.0,,0,39105.0,0.0,0.0,0.0,Consumer credit,-762,
172376,5715255,Active,currency 1,-572,0,3089.0,,,0,56250.0,51993.0,0.0,0.0,Credit card,-21,
172376,5715256,Active,currency 1,-409,0,1029.0,,,0,225000.0,204327.0,0.0,0.0,Credit card,-66,
172376,5715257,Active,currency 1,-388,0,342.0,,,0,1170000.0,737640.0,0.0,0.0,Consumer credit,-66,
172376,5715258,Active,currency 1,-355,0,1106.0,,,0,1480500.0,1270998.0,0.0,0.0,Consumer credit,-66,
172376,5715260,Closed,currency 1,-60,0,1766.0,-19.0,,0,2488639.5,2488639.5,,0.0,Car loan,-12,
172376,5715261,Closed,currency 1,-1602,0,-1298.0,-1298.0,4567.32,0,39105.0,0.0,0.0,0.0,Consumer credit,-1285,
172376,5715262,Closed,currency 1,-1285,0,-910.0,-910.0,0.0,0,62419.5,,,0.0,Consumer credit,-908,
172376,5715263,Closed,currency 1,-1042,0,-819.0,-819.0,6615.0,0,56470.5,,,0.0,Consumer credit,-817,
172376,5715264,Closed,currency 1,-821,0,-455.0,-455.0,4861.08,0,53955.0,0.0,0.0,0.0,Consumer credit,-449,
172376,5715265,Active,currency 1,-735,0,27481.0,,0.0,2,364500.0,364037.4,462.6,0.0,Credit card,-31,
172376,5715266,Closed,currency 1,-728,0,-546.0,-546.0,0.0,0,58455.0,0.0,0.0,0.0,Consumer credit,-540,
172376,5715267,Closed,currency 1,-509,0,-325.0,-325.0,0.0,0,89910.0,0.0,0.0,0.0,Consumer credit,-323,
253382,5715269,Closed,currency 1,-1750,0,-1446.0,-966.0,,0,81517.5,,,0.0,Consumer credit,-963,
253382,5715270,Closed,currency 1,-1637,0,-906.0,-905.0,,0,147996.0,31540.5,,0.0,Consumer credit,-606,
253382,5715271,Closed,currency 1,-1542,0,-446.0,-447.0,,0,240885.0,147555.0,,0.0,Consumer credit,-447,
253382,5715272,Active,currency 1,-897,0,,,,0,450000.0,,,0.0,Credit card,-16,
253382,5715273,Closed,currency 1,-1431,0,-700.0,-698.0,10225.62,0,225000.0,0.0,0.0,0.0,Consumer credit,-698,
295483,5715274,Closed,currency 1,-627,0,468.0,-333.0,,0,360000.0,0.0,0.0,0.0,Consumer credit,-313,
295483,5715275,Active,currency 1,-117,0,979.0,,,0,148500.0,142326.0,0.0,0.0,Consumer credit,-40,
295483,5715277,Active,currency 1,-1021,0,77.0,,0.0,0,90000.0,0.0,90000.0,0.0,Credit card,-78,
295483,5715278,Closed,currency 1,-747,0,-444.0,-444.0,0.0,0,73305.0,0.0,0.0,0.0,Consumer credit,-442,
295483,5715279,Closed,currency 1,-531,0,-348.0,-348.0,0.0,0,60750.0,0.0,0.0,0.0,Consumer credit,-344,
295483,5715280,Active,currency 1,-104,0,994.0,,6693.075,0,412857.765,389427.975,0.0,0.0,Consumer credit,-13,
182005,5715285,Closed,currency 1,-1083,0,-991.0,-985.0,,0,9175.5,0.0,0.0,0.0,Consumer credit,-984,
182005,5715286,Active,currency 1,-667,0,31132.0,,,0,90000.0,3285.0,,0.0,Credit card,-429,
182005,5715287,Active,currency 1,-696,0,27481.0,,0.0,2,162000.0,161952.255,47.745,0.0,Credit card,-38,
182005,5715288,Active,currency 1,-667,0,,,0.0,0,0.0,106640.91,0.0,0.0,Credit card,-59,
345257,5715289,Closed,currency 1,-1358,0,-993.0,-1203.0,,0,810000.0,0.0,0.0,0.0,Consumer credit,-307,
345257,5715290,Active,currency 1,-611,0,484.0,,,0,315000.0,172381.5,0.0,0.0,Consumer credit,-5,
251484,5715294,Closed,currency 1,-2914,0,-2518.0,-2517.0,4628.88,0,47689.92,0.0,0.0,0.0,Consumer credit,-2517,
251484,5715295,Closed,currency 1,-2809,0,-2597.0,-2626.0,0.0,0,14418.54,0.0,0.0,0.0,Consumer credit,-2626,
251484,5715296,Closed,currency 1,-2444,0,-2231.0,-2260.0,0.0,0,34174.26,0.0,0.0,0.0,Consumer credit,-2260,
251484,5715297,Active,currency 1,-1147,0,-493.0,,0.0,0,4500.0,-27.63,4527.63,0.0,Credit card,-660,
251484,5715298,Active,currency 1,-1126,0,695.0,,0.0,0,90000.0,0.0,90000.0,0.0,Credit card,-660,
251484,5715299,Active,currency 1,-606,0,-272.0,,0.0,0,56313.0,0.0,0.0,0.0,Consumer credit,-595,
251484,5715301,Closed,currency 1,-2526,0,-1428.0,-1392.0,,0,189832.5,0.0,0.0,0.0,Consumer credit,-1379,
251484,5715302,Closed,currency 1,-2320,0,-1681.0,-1680.0,,0,151065.0,0.0,,0.0,Consumer credit,-1680,
251484,5715304,Active,currency 1,-1123,0,704.0,,0.0,0,1553850.0,758808.0,,0.0,Consumer credit,-10,
251484,5715305,Closed,currency 1,-1091,0,9838.0,-989.0,0.0,0,110250.0,,,0.0,Credit card,-989,
251484,5715306,Active,currency 1,-298,0,,,0.0,0,103952.52,58495.5,45453.375,0.0,Credit card,-22,
356271,5715307,Active,currency 1,-320,0,,,0.0,0,319500.0,17104.5,302393.25,0.0,Credit card,-22,
249072,5715310,Closed,currency 1,-2828,0,-2616.0,-2645.0,0.0,0,43008.93,0.0,0.0,0.0,Consumer credit,-2645,
249072,5715311,Active,currency 1,-2415,0,-1344.0,,13500.0,0,135000.0,-688.86,135688.86,0.0,Credit card,-651,
249072,5715313,Active,currency 1,-1612,0,968.0,,108.63,0,4500.0,-178.065,178.065,0.0,Credit card,-668,
249072,5715314,Closed,currency 1,-1101,0,725.0,-501.0,0.0,0,180000.0,128915.82,96084.18,0.0,Credit card,-501,
249072,5715315,Active,currency 1,-898,0,876.0,,0.0,0,0.0,-49.725,49.725,0.0,Credit card,-655,
249072,5715317,Active,currency 1,-778,0,1060.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-656,
249072,5715318,Closed,currency 1,-1743,0,-1405.0,-1375.0,,0,50436.0,0.0,0.0,0.0,Consumer credit,-779,
249072,5715319,Closed,currency 1,-1742,0,-1405.0,-1405.0,,0,50440.5,0.0,,0.0,Consumer credit,-841,
377562,5715320,Closed,currency 1,-928,0,-563.0,-753.0,,0,144000.0,0.0,0.0,0.0,Consumer credit,-741,
377562,5715321,Closed,currency 1,-2007,0,-1725.0,-966.0,,0,180000.0,,,0.0,Consumer credit,-963,
377562,5715322,Closed,currency 1,-2120,0,-1817.0,-966.0,,0,135000.0,,,0.0,Consumer credit,-963,
377562,5715323,Closed,currency 1,-2359,0,-2182.0,-966.0,,0,52272.0,,,0.0,Consumer credit,-963,
377562,5715324,Active,currency 1,-2240,0,1412.0,,,0,495000.0,0.0,,0.0,Credit card,-57,
377562,5715325,Closed,currency 1,-451,0,2167.0,-42.0,0.0,0,5400000.0,,,0.0,Mortgage,-42,
377562,5715327,Active,currency 1,-2245,0,1412.0,,0.0,1,495000.0,0.0,495000.0,0.0,Credit card,-57,
203465,5715330,Closed,currency 1,-2726,0,-2330.0,-2358.0,4747.5,0,48550.5,0.0,0.0,0.0,Consumer credit,-1021,
