SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
2157625,186491,1.0,9,-1194.0,-1187.0,24483.465,24143.535
1136344,111759,1.0,3,-295.0,-300.0,20411.685,20411.685
2647829,148606,1.0,12,-691.0,-693.0,4862.565,4862.565
1979212,172143,0.0,6,-138.0,-152.0,2250.0,2020.77
1770177,156962,2.0,49,-18.0,-49.0,29034.0,2050.38
1315010,144615,0.0,1,-2408.0,-2408.0,9000.0,9000.0
1108699,105215,0.0,14,-247.0,-247.0,1.485,1.485
2070540,134366,0.0,24,-737.0,-756.0,3286.845,3286.845
2687546,126238,1.0,4,-1395.0,-1429.0,31804.2,31804.2
2528061,115391,1.0,6,-391.0,-395.0,14094.72,14094.72
1285271,188075,0.0,27,-545.0,-546.0,22500.0,22500.0
2254303,157676,1.0,2,-509.0,-518.0,5625.9,5625.9
2622526,181680,1.0,2,-2897.0,-2897.0,9814.5,9814.5
2672284,146677,1.0,4,-2276.0,-2332.0,4959.675,4959.675
2611375,183868,1.0,8,-2446.0,-2481.0,20335.14,12546.36
2586123,195820,0.0,92,-1652.0,-1652.0,2250.0,2250.0
1515086,186137,1.0,2,-112.0,-152.0,6699.375,6699.375
1721531,190330,1.0,6,-514.0,-512.0,28728.315,27019.89
2511883,149565,1.0,1,-632.0,-658.0,44617.5,44617.5
1536281,196252,1.0,5,-446.0,-480.0,28742.67,28742.67
2270983,159586,0.0,71,-895.0,-895.0,162.315,162.315
1183938,182234,1.0,4,-482.0,-495.0,9936.315,9936.315
2725024,116802,0.0,3,-94.0,-107.0,9122.715,9122.715
2599860,145431,1.0,7,-1750.0,-1763.0,16128.63,16128.63
2424353,168053,1.0,10,-44.0,-44.0,7373.25,18559.305
2424353,168053,2.0,10,-44.0,-44.0,11186.055,18559.305
2687736,135263,1.0,10,-791.0,-794.0,22232.745,22232.745
1202115,197821,2.0,3,-786.0,-784.0,13985.055,13735.665
1251851,133825,2.0,14,-1174.0,-1192.0,11420.82,11420.82
2714605,161698,2.0,10,-62.0,-71.0,20385.72,20385.72
2601789,195629,1.0,27,-58.0,-62.0,16545.96,16545.96
1480890,127498,1.0,2,-1013.0,-1024.0,10811.7,10811.7
2729271,176280,1.0,14,-431.0,-457.0,12150.0,12150.0
2366429,171874,0.0,99,-316.0,-316.0,5.4,5.4
2701878,175578,1.0,5,-1871.0,-1873.0,9614.7,9614.7
2696644,131803,1.0,7,-641.0,-653.0,44701.515,44701.515
2428946,147366,1.0,6,-789.0,-802.0,46177.2,46177.2
2173969,158404,1.0,2,-1039.0,-1040.0,27418.5,27418.5
2173969,158404,1.0,25,-349.0,-351.0,27418.5,27418.5
1959748,155442,1.0,5,-639.0,-651.0,14925.24,14925.24
2559934,155300,0.0,31,-393.0,-407.0,3843.405,3843.405
2575712,178678,1.0,9,-2463.0,-2464.0,3392.91,3392.91
2575004,147403,1.0,8,-591.0,-596.0,13012.11,13012.11
2064346,116980,1.0,2,-2316.0,-2316.0,7476.66,7476.66
1987562,165487,1.0,6,-283.0,-285.0,7597.665,7597.665
1147315,151506,1.0,10,-2725.0,-2725.0,4616.775,4616.775
2783705,104277,0.0,38,-2206.0,-2232.0,6750.0,4500.0
2268597,121694,1.0,2,-2208.0,-2267.0,7269.435,7269.435
2657460,141590,1.0,21,-55.0,-60.0,15321.69,15321.69
1921983,153171,1.0,6,-1763.0,-1735.0,6916.905,18.225
2492183,139531,1.0,7,-854.0,-854.0,31412.565,31412.565
2291733,120994,1.0,3,-301.0,-316.0,6841.53,6841.53
2075798,106450,5.0,14,-171.0,-203.0,36882.0,36882.0
1395058,136372,0.0,54,-2395.0,-2395.0,0.27,0.27
2737925,106690,1.0,6,-589.0,-592.0,26704.755,26704.755
1655996,153569,1.0,1,-696.0,-709.0,11919.465,11919.465
1896390,191598,13.0,9,-361.0,-378.0,23591.295,23591.295
2416846,123485,1.0,9,-655.0,-684.0,9251.46,808.875
1214735,120387,1.0,2,-2048.0,-2063.0,5685.795,5685.795
1783699,135413,1.0,3,-1468.0,-1468.0,19837.35,19837.35
1801449,114282,1.0,12,-2285.0,-2311.0,2983.185,2983.185
2016642,153508,1.0,10,-2807.0,-2836.0,7301.655,0.72
2556977,124526,1.0,3,-512.0,-532.0,19404.18,19404.18
2696561,148995,1.0,15,-587.0,-614.0,19872.135,19872.135
2574718,110831,1.0,12,-402.0,-425.0,12389.355,12389.355
1626745,178731,1.0,1,-2793.0,-2808.0,10923.93,10923.93
1916164,160804,1.0,6,-1237.0,-1249.0,24875.46,24875.46
1161866,135083,1.0,14,-168.0,-199.0,11505.78,11505.78
1905874,159809,1.0,9,-752.0,-757.0,14575.455,14575.455
1373098,122171,1.0,2,-2651.0,-2651.0,11322.72,11322.72
1921896,104161,1.0,10,-1171.0,-1198.0,6826.995,6826.995
1730830,188621,0.0,43,-170.0,-171.0,3985.74,3985.74
1815777,183104,1.0,9,-1862.0,-1869.0,4711.365,4711.365
1840866,145901,2.0,8,-810.0,-812.0,41455.125,41455.125
1736098,154501,1.0,2,-343.0,-355.0,13620.51,13620.51
1229826,149882,0.0,39,-324.0,-324.0,1906.47,1906.47
1159311,122328,1.0,2,-755.0,-778.0,17818.785,17818.785
2408563,127249,1.0,1,-819.0,-849.0,3990.375,3990.375
1104608,105105,2.0,4,-996.0,-1002.0,28748.16,28748.16
2610101,127207,1.0,10,-1998.0,-2023.0,4850.55,4.05
1480356,115636,1.0,2,-1431.0,-1451.0,10472.85,10472.85
1302705,152455,1.0,2,-207.0,-224.0,10924.965,10924.965
1405808,117210,1.0,1,-154.0,-173.0,44994.375,44994.375
1542731,105411,2.0,101,-2544.0,-2542.0,1350.0,1350.0
2016261,193380,1.0,5,-885.0,-889.0,29799.9,29799.9
1499558,108335,1.0,10,-259.0,-271.0,6711.885,6711.885
2305221,171077,0.0,14,-161.0,-166.0,34224.345,34224.345
2632884,122927,1.0,5,-820.0,-823.0,62793.0,62793.0
2499671,117312,1.0,2,-659.0,-664.0,46119.015,46119.015
1817562,177365,0.0,60,-1691.0,-1701.0,7875.0,7875.0
1044394,181233,0.0,10,-836.0,-836.0,404.37,404.37
1732660,174499,0.0,57,-361.0,-362.0,23092.29,142.29
2772455,197552,1.0,8,-2850.0,-2896.0,6698.835,134.145
1866102,159533,1.0,15,-125.0,-146.0,2132.055,2132.055
2288031,114577,1.0,11,-841.0,-842.0,10607.13,10607.13
1110552,137449,0.0,26,-145.0,-145.0,380.835,380.835
2415638,166157,1.0,1,-618.0,-618.0,4747.635,4747.635
2383988,143971,1.0,8,-486.0,-487.0,27449.82,27449.82
2660458,164731,0.0,3,-2430.0,-2430.0,1125.0,1125.0
2105215,171130,6.0,11,-97.0,-106.0,70388.865,70388.865
1751694,152596,1.0,19,-294.0,-285.0,52026.165,42944.58
1390207,120472,0.0,9,-526.0,-534.0,11759.985,11759.985
2745725,192783,1.0,6,-2282.0,-2288.0,5298.975,5298.975
1226524,181061,0.0,68,-1734.0,-1751.0,3375.0,3375.0
1682768,143109,1.0,4,-715.0,-721.0,39604.5,39604.5
1437992,120906,1.0,5,-2182.0,-2191.0,5529.96,5529.96
2528890,175698,1.0,3,-161.0,-240.0,25928.19,25928.19
1307845,123559,1.0,2,-1431.0,-1439.0,3923.55,3923.55
2178889,143287,1.0,3,-286.0,-302.0,14352.615,14352.615
1717441,170969,3.0,16,-473.0,-497.0,255390.21,255390.21
2152425,184551,0.0,38,-1264.0,-1263.0,2250.0,2250.0
1372974,179688,1.0,1,-1045.0,-1053.0,9188.19,9188.19
1861888,118268,1.0,1,-632.0,-631.0,44554.05,44554.05
1556105,153057,5.0,7,-338.0,-342.0,195232.5,225000.0
1556105,153057,6.0,7,-338.0,-342.0,29767.5,225000.0
1876772,101051,1.0,1,-1006.0,-1008.0,71031.78,71031.78
1208316,185777,0.0,12,-396.0,-396.0,1.8,1.8
1584801,183203,0.0,86,-307.0,-307.0,3307.86,3307.86
2227068,123918,0.0,103,-192.0,-192.0,88.29,88.29
2759937,191218,1.0,9,-651.0,-668.0,61247.385,61247.385
2397723,178150,2.0,7,-384.0,-423.0,7519.86,7519.86
2199181,120330,1.0,10,-1796.0,-1799.0,7611.3,7611.3
2077442,137462,1.0,17,-160.0,-171.0,79651.035,79651.035
2430370,106131,0.0,25,-981.0,-990.0,12897.405,12897.405
1489172,127016,0.0,21,-17.0,-17.0,447.525,447.525
2239400,168610,1.0,3,-2154.0,-2155.0,4102.83,4102.83
1819948,179156,0.0,28,-2392.0,-2392.0,4500.0,4500.0
2132280,175113,1.0,7,-2219.0,-2198.0,11190.15,118.44
1679020,191944,1.0,5,-1891.0,-1914.0,6376.68,6376.68
2038933,152088,1.0,3,-359.0,-371.0,11341.98,11341.98
1129354,127035,1.0,5,-2648.0,-2629.0,3713.355,0.765
2755490,110111,1.0,3,-1166.0,-1166.0,14957.955,14957.955
2048102,133084,1.0,5,-737.0,-743.0,11324.655,11324.655
1743746,159142,1.0,11,-1546.0,-1560.0,5038.965,5038.965
1077785,132005,0.0,82,-1103.0,-1103.0,63.585,63.585
1012356,194841,0.0,86,-556.0,-556.0,1902.51,1902.51
2126567,103976,0.0,65,-802.0,-801.0,7875.0,7875.0
2446376,156767,1.0,3,-1157.0,-1166.0,42176.295,42176.295
1295513,141634,2.0,7,-1292.0,-1304.0,327958.47,327958.47
2661512,199778,1.0,13,-425.0,-439.0,7181.685,7181.685
1462023,142001,1.0,3,-398.0,-410.0,11766.42,11766.42
2581709,106910,0.0,91,-1255.0,-1255.0,1841.4,1841.4
1386377,121001,0.0,2,-2727.0,-2748.0,3375.0,225.0
2341366,184415,0.0,7,-2624.0,-2631.0,9000.0,9000.0
1923509,147346,0.0,75,-1000.0,-1000.0,243.585,243.585
2801163,176053,1.0,7,-1044.0,-1050.0,11385.18,11385.18
2825254,141281,1.0,15,-279.0,-295.0,14663.835,14663.835
1575281,192831,0.0,19,-896.0,-899.0,23040.765,23040.765
2584457,110306,1.0,3,-2666.0,-2666.0,4354.92,4354.92
1381961,132093,2.0,8,-2071.0,-2080.0,8596.215,8596.215
1626290,145504,1.0,1,-1534.0,-1545.0,10108.53,10108.53
1235770,192505,1.0,29,-226.0,-226.0,19680.885,19680.885
2204099,134185,0.0,36,-2438.0,-2451.0,5625.0,5625.0
2095465,197011,1.0,5,-472.0,-483.0,31856.625,31856.625
1451300,120981,0.0,94,-11.0,-11.0,211.14,211.14
1690673,148875,0.0,96,-872.0,-872.0,53.055,53.055
1156733,151664,0.0,7,-1847.0,-1855.0,2250.0,2250.0
1060275,118517,1.0,23,-787.0,-817.0,35375.94,341.415
1356070,140812,1.0,8,-225.0,-251.0,11174.715,11174.715
1061021,194671,1.0,10,-801.0,-808.0,16020.45,16020.45
2560717,142604,3.0,5,-846.0,-925.0,1845.0,1845.0
1806266,192334,1.0,6,-341.0,-348.0,5928.435,5928.435
2827535,193588,1.0,15,-92.0,-156.0,4840.875,4840.875
1099746,109392,0.0,116,-912.0,-912.0,346.23,346.23
1194101,150529,2.0,3,-982.0,-988.0,94945.77,94945.77
1447040,131080,1.0,26,-375.0,-380.0,43785.0,43785.0
1381165,103539,1.0,1,-2276.0,-2262.0,11238.975,17.865
2200286,174702,1.0,19,-9.0,-11.0,9263.655,9263.655
2103465,135097,1.0,12,-1723.0,-1751.0,3211.335,3211.335
1430195,185525,1.0,7,-1795.0,-1796.0,9639.72,9639.72
2832196,184997,0.0,11,-153.0,-156.0,4691.52,4691.52
2004116,147407,0.0,36,-1320.0,-1320.0,293.31,293.31
1084764,190269,1.0,6,-991.0,-1009.0,8370.675,8370.675
1827108,120898,1.0,12,-379.0,-388.0,48635.595,48635.595
1464455,142888,1.0,11,-420.0,-428.0,5222.205,5222.205
2317650,150833,1.0,7,-464.0,-472.0,6101.505,6101.505
2561067,165456,1.0,3,-1518.0,-1531.0,7344.09,7344.09
